IgG1-FITC_mean,IgG1-FITC_std,IgG1-PE_mean,IgG1-PE_std,CD45-ECD-1_mean,CD45-ECD-1_std,IgG1-PC5_mean,IgG1-PC5_std,IgG1-PC7_mean,IgG1-PC7_std,Kappa-FITC_mean,Kappa-FITC_std,Lambda-PE_mean,Lambda-PE_std,CD45-ECD-2_mean,CD45-ECD-2_std,CD19-PC5_mean,CD19-PC5_std,CD20-PC7_mean,CD20-PC7_std,CD7-FITC_mean,CD7-FITC_std,CD4-PE_mean,CD4-PE_std,CD45-ECD-3_mean,CD45-ECD-3_std,CD8-PC5_mean,CD8-PC5_std,CD2-PC7_mean,CD2-PC7_std,CD15-FITC_mean,CD15-FITC_std,CD13-PE_mean,CD13-PE_std,CD45-ECD-4_mean,CD45-ECD-4_std,CD16-PC5_mean,CD16-PC5_std,CD56-PC7_mean,CD56-PC7_std,CD14-FITC_mean,CD14-FITC_std,CD11c-PE_mean,CD11c-PE_std,CD45-ECD-5_mean,CD45-ECD-5_std,CD64-PC5_mean,CD64-PC5_std,CD33-PC7_mean,CD33-PC7_std,HLA-DR-FITC_mean,HLA-DR-FITC_std,CD117-PE_mean,CD117-PE_std,CD45-ECD-6_mean,CD45-ECD-6_std,CD34-PC5_mean,CD34-PC5_std,CD38-PC7_mean,CD38-PC7_std,CD5-FITC_mean,CD5-FITC_std,CD19-PE_mean,CD19-PE_std,CD45-ECD-7_mean,CD45-ECD-7_std,CD3-PC5_mean,CD3-PC5_std,CD10-PC7_mean,CD10-PC7_std,FL1-Log_mean,FL1-Log_std,FL2-Log_mean,FL2-Log_std,7AAD_mean,7AAD_std,FL4-Log_mean,FL4-Log_std,FL5-Log_mean,FL5-Log_std,label,fcs_file,split
4.681624,0.8302674,4.481035,0.95296735,5.3388286,0.17635186,3.627767,1.3089852,2.865781,1.5159341,4.9887834,0.56394994,4.990069,0.7172355,5.328117,0.18754372,3.435133,1.4405658,3.4653394,1.3102708,4.9809065,0.5590675,4.532089,0.94798404,5.3392434,0.17183755,3.606247,1.3113587,2.8076198,1.6045077,5.201025,0.98208576,5.06046,0.9720476,5.3324866,0.23192005,4.8580065,1.4914614,1.5999527,1.8514816,4.8719826,0.93943155,5.021253,0.94083416,5.33259,0.19424073,4.132862,1.4114108,4.889553,1.1083742,4.8129573,0.62274194,4.533233,0.8586838,5.3419204,0.17259274,3.565,1.334741,4.594171,0.703279,4.809258,0.6663916,4.455927,1.0922328,5.332348,0.18850662,3.8765137,1.1646785,3.7095838,1.6139121,4.756016,0.54708594,4.5864186,0.60006076,4.4707413,0.33133805,3.482188,1.1258589,2.8143418,1.3703681,0,0254.FCS,train
4.334282,1.2190893,3.9259355,1.5241206,5.3534207,0.31075734,3.4111164,1.7303578,1.7708167,1.6771183,4.8505573,0.6714825,4.825545,1.0356529,5.340258,0.3780405,3.1553645,1.8620633,2.5102754,1.7406096,4.8087487,0.8202334,4.14986,1.4392416,5.3657937,0.27273992,3.5954614,1.7055181,2.290501,1.9046096,4.8958144,1.4035718,4.6575108,1.5626034,5.33842,0.36620942,4.5568404,1.8831856,1.256544,1.8295622,4.4393015,1.2436324,4.6545963,1.4004,5.348929,0.29834786,3.9330032,1.7760668,3.93715,1.6358694,4.58816,0.95837444,4.0083504,1.4615811,5.350946,0.3105475,3.4034119,1.719673,4.2885203,1.3029033,4.662341,0.945832,3.8788056,1.6812508,5.3495855,0.29498816,3.9098396,1.5229838,2.950053,1.9953789,4.588523,0.645391,4.389503,0.72438073,4.285398,0.40503547,3.6963577,1.2360178,2.1462648,1.5546204,0,0346.FCS,train
4.077534,0.9848448,4.0045896,0.895558,5.2139235,0.25244775,3.4326618,1.5295665,2.1819925,1.6315478,4.6292076,0.81408274,4.880575,0.6801285,5.211789,0.28909415,2.6378634,1.885248,3.1895096,1.4339377,4.6973977,0.61702394,4.141712,0.870683,5.227052,0.24166818,3.302511,1.5792699,2.3019378,1.7004851,5.0467587,1.1400589,4.677323,1.011601,5.208549,0.31692868,4.3791094,1.7452948,1.7973121,1.7497332,4.448092,1.0256649,4.471842,1.0099294,5.2214103,0.24574423,4.0260897,1.7297028,4.5102386,1.038407,4.2214875,0.92601806,4.147916,0.7978077,5.218296,0.24653901,3.4596891,1.4887307,4.5875278,0.65926695,4.293556,0.68737566,3.901075,1.1985075,5.227753,0.248742,3.6889956,1.4419036,2.543583,1.7319103,4.239026,0.5661389,4.119979,0.6163123,4.0266714,0.5318848,3.5642085,1.071591,2.139143,1.5292883,0,0353.FCS,train
4.1362524,0.9855824,4.0140533,1.0616577,5.091831,0.4563039,3.2207062,1.6834738,2.8360007,1.527566,4.7727814,0.67417943,4.8192925,0.7457989,5.0799384,0.5767965,3.178222,1.7813659,3.208794,1.4582103,4.659327,0.72141534,4.1935287,0.9630301,5.0299554,0.43191588,3.53401,1.6013682,3.1297605,1.593322,4.694015,1.3025149,4.566352,1.1946777,5.0831165,0.5861279,4.0595894,1.9195176,2.249878,1.8056247,4.242887,1.1622223,4.5283537,1.0560558,5.0950375,0.49126303,3.7681808,1.8214546,4.1797056,1.5168374,4.477986,0.88835394,4.2426972,0.8902649,5.103895,0.5125392,3.3517818,1.6827929,4.474829,0.9191578,4.4196715,0.79195905,3.9639127,1.2631825,5.1259627,0.45045143,3.7218723,1.5350816,3.026436,1.7387899,4.2274547,0.7332674,4.198347,0.62657106,4.16222,0.48180884,3.3659673,1.4397873,2.7427948,1.409893,0,0232.FCS,train
4.2102323,1.3092203,3.8841543,1.2904401,5.2539544,0.48994198,2.997564,1.7595744,1.1716174,1.4743574,4.649778,1.1017466,4.7306104,0.98143387,5.247199,0.50319034,2.5053504,1.9086576,1.7244681,1.6396941,4.5548687,1.0448976,4.0897627,1.0637811,5.262381,0.49250138,3.1018102,1.7678901,1.4748532,1.7206631,4.9770827,1.5317823,4.821707,1.3009233,5.2505813,0.55074996,4.981416,1.6177385,1.3294091,1.8144858,4.268133,1.4805163,4.7125483,1.2794143,5.2080946,0.57699335,3.2276266,2.1346984,4.2013702,1.4934082,4.292297,1.3441012,3.851273,1.2790165,5.239772,0.5201955,2.9210837,1.7824651,4.201806,1.2139615,4.3382225,1.1127089,3.9077344,1.260307,5.259315,0.4845231,3.0969486,1.7727747,3.057055,2.0577927,4.288558,1.108674,4.2763076,0.68515044,4.076996,0.5257906,3.4021332,1.0564092,1.2137687,1.4497375,0,0052.FCS,train
3.2975156,1.6238282,3.1765075,1.7057006,5.338793,0.2922396,1.907002,1.8421263,2.218621,1.7092198,4.2997813,1.3772362,4.4684205,1.4294537,5.335909,0.35395586,1.501961,1.8231992,2.4800172,1.7031674,4.585044,0.9169938,3.8448906,1.4934759,5.3100166,0.28973624,2.179021,2.067762,3.1769476,1.9267098,3.9925523,2.0790622,4.1625495,1.7006958,5.2963033,0.34179127,3.4994426,2.3537598,1.6068559,1.8671365,3.4278646,1.7209111,3.931991,1.8187164,5.317631,0.30320105,2.633918,2.1953964,3.5944555,1.8482447,3.6930327,1.5341803,3.1700442,1.7387629,5.330814,0.31240934,1.7696325,1.8392454,4.2317467,1.2118001,4.299517,1.1378511,3.0082526,1.9280162,5.3369126,0.28212047,3.3212357,2.0165918,2.4746068,2.0381444,3.8771899,0.8115162,3.66794,1.0994331,4.211095,0.37435973,2.0297513,1.681839,1.8253314,1.581841,0,0106.FCS,train
4.014313,1.5052202,3.3325703,1.9577663,5.423984,0.45606166,2.809027,2.0345168,3.0407197,1.6132176,5.055875,0.8280572,4.941858,1.2537086,5.416516,0.51057994,2.9452298,2.103378,3.9623034,1.5057105,5.036087,1.0511612,3.9391437,1.7444181,5.4649897,0.41473606,3.687291,1.844309,3.8083189,1.4961001,4.670488,1.2906297,4.6951165,1.6900711,5.459726,0.4862566,3.4472785,2.2509754,2.723314,1.86109,4.374953,1.6514107,4.154542,1.9393169,5.463198,0.46294844,3.8495102,2.3159359,3.9924257,1.6335933,4.926051,0.94577223,4.0411286,1.6838213,5.457175,0.42513046,3.1233268,1.9852703,4.6937647,1.1491563,4.67123,0.97492653,3.2849524,2.0632706,5.469105,0.3999169,4.0083103,1.613807,2.6696658,1.7865833,4.404914,0.9313176,4.2978463,0.9284903,4.326923,0.8673892,3.6353204,1.4625,2.8834732,1.6158758,0,0167.FCS,train
4.2374353,0.9170612,3.953179,1.0796804,5.257986,0.33842048,3.0809104,1.5284607,2.757598,1.6062567,4.9145365,0.5779023,4.7906437,0.7049674,5.251293,0.3792056,2.906021,1.6239806,3.429174,1.3693184,4.667259,0.70045537,4.060157,0.97310525,5.27106,0.30457643,2.9326086,1.5814933,2.7920456,1.5973891,5.1456523,1.0066999,4.9214244,0.95394033,5.2394695,0.45856404,4.424209,1.5613699,1.9013611,1.8500367,4.5197244,0.923269,4.553879,1.0307454,5.275911,0.331367,4.201589,1.348921,4.12242,1.0912958,4.4537396,0.7440784,3.9905403,1.1136534,5.2713017,0.32445732,3.0501902,1.5425698,4.594289,0.74862915,4.3483596,0.72376794,4.0507784,1.0521944,5.2710013,0.31906974,3.1456563,1.5571221,3.3718793,1.6957238,4.3585396,0.50998807,4.1794147,0.61944705,4.282452,0.3379676,2.9517574,1.3068362,2.8568063,1.3772354,0,0278.FCS,train
3.2864175,1.7685859,2.9636104,1.8330731,5.5617905,0.13788721,2.8276973,1.833344,2.4036272,1.724834,4.3138485,1.2466289,4.62576,1.348753,5.554763,0.1860955,2.4944537,1.9343858,3.2559197,1.5901593,4.565549,1.1258332,2.9130247,2.0471184,5.562874,0.13170254,3.5404334,1.9308784,3.410117,1.8971425,4.276232,2.1128395,4.509914,1.7230765,5.5521646,0.15541968,4.4974437,2.1299753,1.3469507,1.8684429,3.7702656,1.8967818,4.413233,1.9081224,5.560761,0.1372451,3.6342974,1.9508244,4.160677,1.620618,4.396149,1.0063587,3.5293238,1.6477947,5.5566454,0.122189194,2.691672,1.8602254,4.771575,0.79409206,4.4387293,1.0580478,3.018183,2.014905,5.5595074,0.13618937,3.9033508,1.6866596,3.6308682,2.0225642,4.1225567,0.7095137,3.9975703,0.90276694,4.2751594,0.4705709,2.6525521,1.498582,2.4882212,1.5164787,0,0046.FCS,train
3.3654256,1.7671468,3.4607294,1.6784422,4.6463733,1.0814497,2.8925624,1.8833456,2.2456005,1.8306066,3.8713703,1.9217519,4.1775227,1.6773996,4.549144,1.3931957,2.5960534,1.9886996,2.4541671,1.8716068,3.8017323,1.7786509,3.8178713,1.5056471,4.691527,1.0584922,3.0358205,1.8531762,2.6483142,1.9922826,3.5246744,2.1528125,4.0384483,1.7958479,4.607537,1.2565669,3.56657,2.2259912,1.7545967,1.9901745,3.4059873,1.8402368,3.979376,1.7718272,4.6732283,1.0988144,3.1945066,1.8718618,3.164768,1.9884442,3.5991046,1.7863747,3.4686732,1.6964779,4.6678414,1.1054306,2.9015064,1.8645027,3.331988,1.7283244,3.7089243,1.7778816,3.441427,1.772624,4.673727,1.0822482,3.6175709,1.690379,2.7166195,2.0643635,3.4863205,1.6769007,3.9151018,1.0959643,3.9193563,0.8872716,3.314383,1.4256707,1.9298366,1.6715022,0,0352.FCS,train
4.3656807,1.1091895,4.1724167,1.0658882,5.076374,0.5387232,2.8213224,1.6245741,2.9175963,1.5263909,4.809876,0.9446663,4.8875136,0.897684,5.073461,0.6117783,2.4881778,1.7666214,3.452252,1.3407098,4.6690617,0.9838167,4.2651973,0.97170234,5.1286235,0.49803895,2.8322718,1.668276,2.8324795,1.5767306,4.995373,1.2793077,4.6866183,1.1512144,5.1003013,0.6084593,4.1354017,1.8827062,1.9087642,1.8387223,4.5323396,1.1706194,4.6034455,1.000487,5.1260233,0.53171974,3.9892802,1.6420982,4.4306846,1.2536664,4.4091144,1.2809924,4.2238917,1.0268278,5.04851,0.6284139,2.7584803,1.6546962,4.283394,1.2779126,4.1894836,1.3705852,4.0594273,1.1775643,4.988523,0.6738353,2.8815064,1.6463,3.0277646,1.6941879,4.23675,1.2378073,4.140835,1.0504063,4.3988533,0.47554183,3.2666223,1.380857,2.815659,1.4997382,0,0329.FCS,train
2.2031927,2.095587,2.5140436,1.9943914,4.9053583,1.0288677,2.7196827,1.9737684,0.95984834,1.5489831,3.2924333,2.0254416,3.860266,1.7628348,4.8053803,1.343809,2.6869664,2.052262,1.4439135,1.9315306,3.7931044,2.0301101,3.176984,2.032137,4.955016,0.8950227,3.2050848,2.0786016,2.6640303,2.3362496,2.1324942,2.1918435,3.2837863,1.8772792,4.913455,1.0757277,2.776724,2.1163611,1.0219967,1.7214761,2.1108286,2.0801334,2.9657714,2.041519,4.9583883,0.939642,2.6707149,2.0430362,1.3448057,1.7912345,2.513311,2.169875,2.6552598,1.9023536,4.8631663,0.9992395,2.6136045,1.9370726,2.7023177,2.0458975,3.6719441,2.0278585,2.669274,2.0097291,4.931174,0.9208982,4.082166,1.7267295,0.81135553,1.4653765,1.6725628,2.0352023,2.2241077,1.959186,4.9889865,0.9453426,2.3464563,1.955293,0.4110619,1.0712163,0,0163.FCS,train
4.5211954,0.88233924,4.365866,0.8315217,5.2428164,0.30357337,3.3634312,1.6102144,2.4960594,1.5496366,4.866221,0.54463834,4.8936143,0.65384436,5.2302217,0.32889217,3.3222265,1.6629553,3.2938023,1.3385636,4.860779,0.604028,4.4013844,0.8683154,5.2354264,0.31406936,3.4339345,1.5892241,2.7130394,1.5584818,5.092928,0.9799139,4.971205,0.88130814,5.205796,0.36221772,4.772424,1.4881073,1.5480663,1.762323,4.7082415,0.9424587,4.863034,0.87482077,5.2463493,0.3185984,4.2646394,1.4336714,4.454856,1.1066895,4.7255983,0.6218285,4.4368806,0.75784105,5.251678,0.30805403,3.489007,1.550498,4.6062627,0.6194759,4.6896787,0.6211442,4.384593,0.9343331,5.234711,0.3018079,3.8083332,1.3957975,3.3337936,1.6815168,4.634532,0.53126234,4.434154,0.60949945,4.255441,0.4326428,3.8245742,0.8962007,2.6869273,1.3504908,0,0218.FCS,train
4.217052,0.9277454,3.8663757,1.204839,5.1181946,0.47847053,3.3883407,1.5539019,2.9138668,1.474377,4.830874,0.7198479,4.88933,0.8828866,5.1228876,0.5314117,3.139331,1.6838027,3.7863421,1.0186194,4.907385,0.6978187,3.958073,1.0805678,5.141732,0.43220145,3.3397396,1.5878581,2.856282,1.4686915,5.1545153,0.99814594,4.628522,1.0547348,5.108033,0.5687782,3.1798532,1.6849684,2.2087557,1.6158717,4.6888366,1.0226182,4.405672,1.0999357,5.117084,0.4964581,4.59615,1.3241856,4.6031632,1.0792648,4.4272213,0.6426449,4.068143,1.0106618,5.075572,0.47255558,3.3414266,1.5090965,4.2850704,0.62636113,4.3824964,0.59942716,3.929588,1.1367614,5.119583,0.44841415,3.5463812,1.4739991,3.1229548,1.4890928,4.326158,0.5928879,4.2523494,0.48221642,4.0676184,0.5211695,3.6617026,1.0052481,2.9333494,1.226294,0,0021.FCS,train
4.1475997,1.2856421,4.3618865,0.696912,5.3468213,0.25307783,2.9811423,1.8569807,1.8380363,1.6466091,4.6374006,0.87822825,4.8455963,0.5156196,5.3392024,0.28386685,2.9230933,1.8718537,2.4894955,1.6691873,4.715878,0.72045135,4.5202346,0.5883621,5.3362665,0.27179116,3.0220952,1.8220615,2.317788,1.8066316,4.892237,1.4967324,5.0856204,0.79538345,5.3249545,0.33131135,4.762578,1.8237333,0.84696364,1.5359137,4.32287,1.3330395,4.987246,0.76386416,5.347164,0.26455918,3.601347,1.8419219,3.811228,1.3857278,4.3588495,1.1346445,4.4567895,0.59945816,5.34235,0.2522307,2.9865577,1.8474995,4.45245,0.9053678,4.5874624,0.6478655,4.4076457,0.8745411,5.347154,0.2313555,3.669993,1.610966,3.6826274,1.879682,4.5072737,0.49823585,4.406034,0.44188225,4.159598,0.5039589,3.694397,0.96549106,2.1835873,1.4759439,0,0342.FCS,train
3.8376884,1.4949179,3.8405702,1.2638162,5.1741943,0.52835375,3.4953938,1.5282227,1.6561832,1.6754944,4.5124884,1.2251527,4.719603,1.0596949,5.155946,0.579699,3.3857362,1.631655,2.9096596,1.6559416,4.600103,1.142198,4.172354,0.87289196,5.192587,0.4852847,3.619758,1.5480962,1.9219936,1.863963,4.692734,1.7613709,4.6828613,1.1793098,5.1833405,0.53786135,4.4771676,1.6943123,1.2421706,1.6943803,4.156753,1.6057813,4.5118647,1.2037923,5.18948,0.49868837,4.3290606,1.5260279,4.0887074,1.5747963,4.1275754,1.3460509,4.283376,0.93074214,5.180426,0.53614897,3.4744885,1.5572015,4.264226,1.1408148,4.180697,1.2121873,4.0205817,1.2512766,5.176805,0.51842713,3.8669336,1.3750641,2.34741,1.9894822,4.049381,1.106671,4.078507,0.827281,3.983179,0.65008307,3.5116692,1.1456102,1.489397,1.5593567,0,0351.FCS,train
4.162543,1.0108734,3.8184855,1.2787434,5.214293,0.35235077,2.9707546,1.5839148,2.429467,1.6540962,4.773731,0.72617966,4.7999015,0.9549018,5.261511,0.36850247,2.6965053,1.7322991,3.2784622,1.4282407,4.7514796,0.72576624,3.8746624,1.2692261,5.2592535,0.3431358,2.9103343,1.7128491,2.4304845,1.7379004,4.9861045,1.2215673,4.8140054,1.1710134,5.2335405,0.45938575,4.286078,1.8229868,1.5244861,1.7746456,4.464888,1.1618061,4.318323,1.3627322,5.266905,0.32841134,3.9277773,1.5856484,4.232693,1.2700896,4.409236,0.8830006,3.8151429,1.3451947,5.279684,0.34356782,2.9380689,1.6280365,4.4269924,0.9215445,4.435741,0.6917824,3.830154,1.3544141,5.251411,0.3608966,3.3061156,1.584243,2.875344,1.8719236,4.29517,0.65345603,4.110324,0.7644842,4.2590365,0.39481857,2.9487097,1.3882807,2.2610009,1.5271541,0,0019.FCS,train
3.938766,1.2750807,4.050943,0.99815315,5.1393876,0.53418094,2.8165393,1.6255541,2.3984547,1.5892829,4.650251,0.9475753,4.9514074,0.7478136,5.1391516,0.61368024,2.664707,1.7436763,3.4046562,1.350219,4.6732125,0.91995084,4.2248673,0.9244282,5.165876,0.51957,2.8777077,1.6663344,2.663147,1.6624537,4.829384,1.4315735,4.8535657,0.9532263,5.127262,0.64227736,3.9748487,1.839687,1.7959306,1.7708995,4.3321977,1.3613508,4.523762,1.0070813,5.1680017,0.5279924,4.100553,1.6201172,4.4790215,1.2929308,4.343135,1.0941215,4.164537,0.9836712,5.1747947,0.5304324,2.9235861,1.6468191,4.6048427,0.8531202,4.25554,0.91341835,4.023737,1.1268432,5.14453,0.53829545,3.2136555,1.5733863,2.8191695,1.743652,4.190665,0.8116283,4.2146597,0.7108778,4.1769357,0.5798697,3.284835,1.1421524,2.5011487,1.4798857,0,0071.FCS,train
4.1711655,1.1140916,4.006303,1.1055568,5.0769534,0.43542668,2.877978,1.7755806,2.824278,1.4487275,4.6776423,0.8874249,4.660888,0.94123024,5.089495,0.49110705,2.811975,1.8331423,3.215962,1.3564993,4.716116,0.7621765,4.259872,0.8553246,5.1592283,0.3317919,2.9238794,1.7539982,2.9476,1.5026004,5.0342407,1.1327442,4.753976,1.1889241,5.14191,0.3865278,4.5151,1.7599468,1.9216502,1.8223499,4.4574604,1.1000677,4.6140633,1.1880422,5.1515913,0.35082158,3.9123833,1.7286959,4.346191,1.1923027,4.462024,0.91964275,4.2015176,0.94547546,5.1535907,0.36002716,3.0420296,1.7290498,4.5258665,0.78178936,4.4066873,0.9145594,4.035423,1.1585639,5.133674,0.3716193,3.2762733,1.6885524,3.354051,1.6393595,4.287084,0.9055279,4.2836847,0.5920291,4.271665,0.3050208,3.0368557,1.5283195,2.8075156,1.3276744,0,0225.FCS,train
4.4060035,1.1044543,4.1160192,1.3394415,5.2987843,0.2762942,2.8958719,1.6833547,2.6263578,1.5898353,4.916639,0.5721104,4.8435435,0.8788847,5.2929,0.31859156,2.6804593,1.7813987,3.1175656,1.4788986,4.8962307,0.6508614,4.192966,1.3958855,5.315045,0.26309606,3.2654855,1.6611305,3.0673745,1.6394842,4.962618,1.2061174,4.811901,1.2524936,5.3060126,0.3247163,4.3887906,1.9390286,1.9684886,1.9433663,4.489597,1.1982832,4.6508465,1.2305844,5.3163304,0.2679618,3.5202281,1.873011,4.343682,1.4324325,4.735172,0.7568318,4.105442,1.3693,5.3148847,0.27672705,2.8952572,1.6927235,4.4752283,0.89249164,4.7045517,0.81955725,4.058661,1.4958838,5.311362,0.26178816,3.5274813,1.5368868,3.2159848,1.7846987,4.585959,0.5964873,4.3973274,0.7162279,4.422664,0.32841107,3.2043135,1.2982954,2.542475,1.4326177,0,0057.FCS,train
4.3185225,1.1487043,4.1271067,1.1848184,5.306576,0.24902792,3.1597877,1.5488708,2.440816,1.6546175,4.868959,0.6598744,4.898271,0.7817089,5.2965565,0.34015998,2.082624,1.8587978,3.3664968,1.4403017,4.8633204,0.68242705,4.205664,1.2294958,5.3215437,0.23556066,3.037034,1.6785579,2.8067913,1.7324919,5.0498233,1.2900939,4.7671127,1.2517031,5.296569,0.2940749,4.1619678,2.014682,2.0453913,1.8975931,4.4561267,1.2750236,4.694177,1.1287537,5.3058167,0.26833734,3.3294797,2.0197704,4.378137,1.269596,4.712969,0.6737135,4.1442814,1.1975201,5.295499,0.25003806,2.9673722,1.6326821,4.57975,0.791044,4.524617,0.92167157,4.0492253,1.378999,5.2900047,0.26748523,3.375243,1.5267853,3.072076,1.8148328,4.4649963,0.6658991,4.2380266,0.9043804,4.369657,0.37159204,2.9504664,1.4229639,2.299165,1.5476943,0,0147.FCS,train
3.8679178,1.4070834,3.674679,1.4231085,5.1536508,0.4617521,3.2236612,1.6425455,2.5062459,1.6799953,4.4897513,1.072606,4.396866,1.2473929,5.2068033,0.5199275,3.1997106,1.7100703,2.8746843,1.6345137,4.4364734,1.0405538,3.809146,1.4826865,5.2792654,0.3993667,3.7317922,1.5566067,3.031835,1.7973005,4.6809926,1.5283601,4.3591795,1.5819255,5.2596507,0.41967645,4.432048,1.560141,2.0938356,1.9004487,3.9448447,1.6273574,4.376101,1.4448382,5.29247,0.37135637,3.7959437,1.7330073,4.2278833,1.5375179,4.4517503,0.9454887,3.5809896,1.5319481,5.2744813,0.4282996,3.3254795,1.665187,4.5891905,1.1205099,4.298615,1.0681994,3.4572856,1.6435446,5.257474,0.4694415,3.8780947,1.4652312,3.0639246,1.906563,4.2008014,0.7585813,4.107005,0.71249706,3.9902573,0.66426265,3.4968355,1.2660115,2.6201725,1.5351971,0,0169.FCS,train
4.611961,0.5360133,4.3969955,0.72482204,5.174812,0.3151727,3.386718,1.3117504,3.0868473,1.3365897,5.0550094,0.46113187,5.041172,0.6235378,5.1785483,0.3251738,3.2064996,1.4708921,3.9848065,0.8575753,5.0454984,0.5215448,4.4276114,0.5706188,5.200638,0.30356392,3.2102642,1.4092846,2.921847,1.3406366,5.1463833,0.68286854,4.912373,0.81386095,5.162719,0.47116628,4.54161,1.3143293,2.3443954,1.7052906,4.927897,0.6573907,4.521356,0.74335647,5.1889844,0.3516977,4.6656837,1.0786717,4.4105067,0.74776655,4.660227,0.505444,4.4123282,0.7193498,5.208888,0.31622466,3.2382667,1.425661,4.6023455,0.5159374,4.637015,0.48062125,4.3600264,0.7765963,5.194292,0.33319283,3.3433456,1.3814319,2.9941356,1.3465031,4.5882044,0.54395294,4.4750404,0.46871978,4.353251,0.35906097,3.5657196,0.89008135,2.9761627,1.1979218,0,0240.FCS,train
4.292953,1.0009712,4.5497293,0.27550384,5.345436,0.47360122,3.597633,1.3571732,2.6021025,1.6479615,4.806874,0.9018905,5.0856667,0.41560724,5.3386626,0.5111092,3.550244,1.4622967,3.8710897,1.2357864,4.7503514,0.8745602,4.5817885,0.36665517,5.366361,0.43947887,3.5053453,1.4388779,2.4952192,1.6897256,4.989523,1.2707591,5.094626,0.48999396,5.3758354,0.46071947,4.608316,1.4761821,1.6305715,1.7843845,4.606846,1.1012511,4.8577657,0.45714423,5.4086328,0.38134366,4.5894475,1.2110748,4.347013,1.0849094,4.562225,0.6672475,4.6286426,0.25886875,5.3903933,0.41385508,3.618531,1.3599852,4.96122,0.520051,4.3280964,0.9205166,4.608721,0.30613986,5.3897038,0.4291117,3.6833973,1.3259165,3.0155082,1.7671146,4.4054275,0.6677447,4.489301,0.43281442,4.1245756,0.7217375,3.6061635,1.0483997,2.9716666,1.3564668,0,0251.FCS,train
3.5022697,1.5644414,3.1721694,1.609341,5.379984,0.21839614,3.106453,1.8854251,1.5458093,1.616527,4.6088824,0.90248406,4.5978127,1.1303962,5.375677,0.23728742,3.0440297,1.9429085,2.0477405,1.7488897,4.470624,0.87688774,3.577263,1.5185999,5.375435,0.20815125,3.1709218,1.9360471,2.174395,2.0205142,4.4393835,1.9448149,4.75041,1.6127293,5.3746386,0.22673835,4.8300424,1.8988144,1.8241292,1.9818211,3.8899746,1.6213361,4.707113,1.5680567,5.3811364,0.2038683,3.8605134,1.7747567,3.9211307,1.5877513,3.9348433,1.2930188,3.3897672,1.5154922,5.3809905,0.20475222,3.1596181,1.8838477,4.2192364,1.0101366,4.1616607,1.0639986,3.4951973,1.6187264,5.387197,0.205665,3.7543187,1.7485771,3.7554307,1.9102856,4.1731887,0.61208606,3.9787078,0.71412784,4.2564845,0.255257,3.3491588,1.5806271,1.7161763,1.5458759,0,0077.FCS,train
3.7921484,1.5755194,3.6870947,1.4752394,5.139912,0.874302,3.068246,1.8378769,1.6377587,1.6664507,4.233135,1.3011308,4.286478,1.2787082,5.1495476,0.9095145,2.728254,1.9462007,2.0623167,1.7799337,4.535772,1.1807984,3.6663442,1.7608395,5.3203406,0.56920236,3.7247505,1.8373735,2.69856,2.0259519,4.5105186,1.7874761,4.5410814,1.5977464,5.2661824,0.72527057,4.20009,2.1741416,1.8272355,2.03607,3.7890713,1.729081,4.2899866,1.613596,5.2172346,0.7377284,2.8899267,2.0545976,3.405179,1.8438691,4.1983843,1.3627793,3.6331642,1.6056182,5.287228,0.64480656,3.2654474,1.8305305,3.8521588,1.5815585,4.372877,1.3127886,3.2644708,1.9255923,5.2807384,0.63978946,3.9786325,1.6304791,2.8674903,2.1375585,4.0442953,1.3172072,4.0686717,0.9579822,3.9506817,0.7532706,3.1912744,1.404378,1.6706862,1.5789174,0,0183.FCS,train
4.529203,0.73415554,4.172563,1.1811373,5.184933,0.34099266,3.1626964,1.5020347,3.2032886,1.3758575,4.8964143,0.51182693,4.773766,0.84769744,5.1903462,0.37716636,3.079534,1.6017193,3.6358507,1.1793101,4.8548155,0.6143777,4.314619,0.99729574,5.221008,0.3250402,3.1594849,1.5252918,3.143126,1.4099761,5.104031,0.95379466,4.788893,1.0954816,5.192533,0.46751088,4.248955,1.69202,2.2181668,1.8457956,4.70527,0.83564484,4.5640697,1.0774858,5.2049255,0.35868558,3.9983974,1.5446998,4.7347097,1.112109,4.7217073,0.6521452,4.4561124,0.86293566,5.187231,0.3844006,3.26289,1.4564685,4.660873,0.6455209,4.5532413,0.78985876,4.179669,1.1967989,5.222943,0.41145337,3.3214686,1.511298,3.260114,1.5477247,4.477643,0.7398916,4.333461,0.74426115,4.4123707,0.46165347,3.486985,1.1110232,3.1176524,1.2132838,0,0347.FCS,train
